num_ligne;Rentrée scolaire;Code région;Région académique;Code académie;Académie;Code du département;Département;Code INSEE de la commune;Nom de la commune;UAI;Nom de l'établissement;Secteur;IPS;Ecart type de l'IPS;IPS national privé;IPS national public;IPS national;IPS académique privé;IPS académique public;IPS académique;IPS départemental privé;IPS départemental public;IPS départemental
5504.0;2023-2024;09;HAUTS-DE-FRANCE;20;AMIENS;80;SOMME;80003;ACHEUX EN AMIENOIS;0800003U;COLLEGE EDMEE JARLAUD;public;97.3;30.5;124.1;100.9;105.9;121.1;95.1;99.6;118.2;93.2;98.9
5531.0;2023-2024;09;HAUTS-DE-FRANCE;20;AMIENS;80;SOMME;80016;ALBERT;0801218P;COLLEGE PRIVE CHARLES DE FOUCAULD;privé sous contrat;108.7;30;124.1;100.9;105.9;121.1;95.1;99.6;118.2;93.2;98.9
8760.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33318;PESSAC;0331529H;COLLEGE PRIVE JEANNE D ARC ASSOMPTION;privé sous contrat;144.1;28.3;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
5594.0;2023-2024;16;OCCITANIE;16;TOULOUSE;81;TARN;81163;MAZAMET;0810127Y;COLLEGE MARCEL PAGNOL;public;89;28.9;124.1;100.9;105.9;123;107.5;110.3;116.6;103.1;105.9
8831.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33063;BORDEAUX;0332806W;COLLEGE PRIVE LE MIRAIL;privé sous contrat;131.5;30.8;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8862.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34172;MONTPELLIER;0340051W;COLLEGE FONTCARRADE;public;85.3;30.4;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8872.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34247;SAINT CLEMENT DE RIVIERE;0340110K;COLLEGE PIC SAINT LOUP;public;133.9;34.2;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8892.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34145;LUNEL;0340897R;COLLEGE PRIVE SAINTE THERESE;privé sous contrat;115.1;30.7;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8918.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34154;MAUGUIO;0341368C;COLLEGE DE L ETANG DE L OR;public;123.1;32.8;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8920.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34300;SERVIAN;0341387Y;COLLEGE ALFRED CROUZET;public;106.3;32;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8966.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35245;ROMILLE;0350057X;COLLEGE JACQUES PREVERT;public;112.3;33.2;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
8989.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35069;CHATEAUGIRON;0350855P;COLLEGE PRIVE SAINTE CROIX;privé sous contrat;127.9;30.7;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9000.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35219;PIPRIAC;0350875L;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;104.1;26.8;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9010.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35360;VITRE;0350892E;COLLEGE PRIVE STE JEANNE D ARC;privé sous contrat;113.2;32.7;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9012.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35288;SAINT MALO;0350896J;COLLEGE JEAN CHARCOT;public;104.8;37.1;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9197.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38034;BEAUREPAIRE;0381685A;COLLEGE PRIVE SAINT JEAN BAPTISTE;privé sous contrat;99.5;28.5;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9211.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38562;VIZILLE;0381779C;COLLEGE LES MATTONS;public;110.9;34;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9222.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38545;VIF;0382039K;COLLEGE LE MASSEGU;public;117.5;31.2;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9269.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38389;SAINT GEORGES D ESPERANCHE;0383141H;COLLEGE DE PERANCHE;public;115.4;30.9;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9281.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38158;EYBENS;0383494S;COLLEGE LES SAULES;public;92.2;33.7;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9282.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38069;CHAMPIER;0383542U;COLLEGE DE CHAMPIER;public;109.2;31.4;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9283.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;39;JURA;39056;BLETTERANS;0390004T;COLLEGE DU PARC;public;104;28.4;125.1;100.9;106.1;110.1;98.7;100.8;105.3;101;101.8
9289.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;39;JURA;39368;HAUTS DE BIENNE;0390028U;COLLEGE PIERRE HYACINTHE CAZEAUX;public;91.4;29.7;125.1;100.9;106.1;110.1;98.7;100.8;105.3;101;101.8
9303.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;39;JURA;39434;POLIGNY;0390798F;COLLEGE JULES GREVY;public;101.3;30.9;125.1;100.9;106.1;110.1;98.7;100.8;105.3;101;101.8
9323.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;40;LANDES;40110;GEAUNE;0400011V;COLLEGE PIERRE DE CASTELNAU;public;103.4;29;125.1;100.9;106.1;126.3;105.8;109.9;119.7;104.5;106.1
9334.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;40;LANDES;40284;SAINT VINCENT DE TYROSSE;0400039A;COLLEGE JEAN CLAUDE SESCOUSSE;public;109.5;32.3;125.1;100.9;106.1;126.3;105.8;109.9;119.7;104.5;106.1
9367.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;41;LOIR-ET-CHER;41025;BRACIEUX;0410005H;COLLEGE HUBERT FILLAY;public;111.8;28.8;125.1;100.9;106.1;123;100;103.5;116.8;98.9;102
9388.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;41;LOIR-ET-CHER;41232;SALBRIS;0410686Y;COLLEGE PRIVE SAINT GEORGES;privé sous contrat;106.4;23.6;125.1;100.9;106.1;123;100;103.5;116.8;98.9;102
9410.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42204;SAINT BONNET LE CHATEAU;0420038N;COLLEGE EMILE FALABREGUE;public;106.4;28.1;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
9431.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42204;SAINT BONNET LE CHATEAU;0421082Y;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;104.2;26.3;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
5625.0;2023-2024;16;OCCITANIE;16;TOULOUSE;82;TARN-ET-GARONNE;82075;GRISOLLES;0820683X;COLLEGE JEAN LACAZE;public;106.2;33.2;124.1;100.9;105.9;123;107.5;110.3;115.2;97.1;100.5
5638.0;2023-2024;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83007;AUPS;0830002B;COLLEGE HENRI NANS;public;98.6;28.6;124.1;100.9;105.9;129.5;101.9;106.1;128.2;100.3;104.2
9489.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;43;HAUTE-LOIRE;43177;SAINT DIDIER EN VELAY;0430027W;COLLEGE ROGER RUEL;public;109.3;31.7;125.1;100.9;106.1;116.7;101.8;105.2;109.3;102.9;105.8
5701.0;2023-2024;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83137;TOULON;0831198B;COLLEGE PRIVE NOTRE DAME;privé sous contrat;122.1;29.9;124.1;100.9;105.9;129.5;101.9;106.1;128.2;100.3;104.2
5758.0;2023-2024;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;84;VAUCLUSE;84031;CARPENTRAS;0840760V;COLLEGE JEAN HENRI FABRE;public;86.7;29.3;124.1;100.9;105.9;124.4;100;105;117.4;95.1;99.9
5767.0;2023-2024;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;84;VAUCLUSE;84089;PERTUIS;0840926A;COLLEGE MARIE MAURON;public;117.5;36.7;124.1;100.9;105.9;124.4;100;105;117.4;95.1;99.9
5782.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85092;FONTENAY LE COMTE;0850066K;COLLEGE FRANCOIS VIETE;public;95.9;30.7;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5788.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85003;AIZENAY;0850090L;COLLEGE PRIVE SAINTE MARIE;privé sous contrat;113.1;30.2;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5790.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85020;BENET;0850092N;COLLEGE PRIVE SAINT MARTIN;privé sous contrat;112.7;30;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5817.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85223;SAINTE HERMINE;0851146J;COLLEGE DE L ANGLEE;public;92.4;30.4;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5818.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85047;CHALLANS;0851158X;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;108.9;30;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5830.0;2023-2024;17;PAYS DE LA LOIRE;17;NANTES;85;VENDEE;85202;SAINTE CECILE;0851295W;COLLEGE PRIVE L ESPERANCE;privé sous contrat;125.4;32.8;124.1;100.9;105.9;116.8;102.9;108.8;110.7;99.2;105.3
5893.0;2023-2024;15;NOUVELLE-AQUITAINE;22;LIMOGES;87;HAUTE-VIENNE;87041;CHATEAUPONSAC;0870009M;COLLEGE LOUIS TIMBAL;public;101.5;23.7;124.1;100.9;105.9;126.2;101.8;104.5;130.3;101.7;105.2
5923.0;2023-2024;15;NOUVELLE-AQUITAINE;22;LIMOGES;87;HAUTE-VIENNE;87085;LIMOGES;0870865T;COLLEGE PRIVE JEANNE D ARC;privé sous contrat;129.5;30.4;124.1;100.9;105.9;126.2;101.8;104.5;130.3;101.7;105.2
5941.0;2023-2024;06;GRAND EST;12;NANCY-METZ;88;VOSGES;88383;REMIREMONT;0880096B;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;107.2;30.5;124.1;100.9;105.9;122.4;97;100.7;112.5;97.4;99.3
5960.0;2023-2024;06;GRAND EST;12;NANCY-METZ;88;VOSGES;88270;LIFFOL LE GRAND;0881103W;COLLEGE CHARLES EDOUARD FIXARY;public;92.7;26.9;124.1;100.9;105.9;122.4;97;100.7;112.5;97.4;99.3
5978.0;2023-2024;02;BOURGOGNE-FRANCHE-COMTE;07;DIJON;89;YONNE;89086;CHARNY OREE DE PUISAYE;0890014G;COLLEGE MICHEL GONDRY;public;102.3;30;124.1;100.9;105.9;121.3;100.8;103.8;117.8;97.6;100.2
6003.0;2023-2024;02;BOURGOGNE-FRANCHE-COMTE;07;DIJON;89;YONNE;89024;AUXERRE;0891054M;COLLEGE SAINT JOSEPH LA SALLE;privé sous contrat;122;30.8;124.1;100.9;105.9;121.3;100.8;103.8;117.8;97.6;100.2
6083.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91692;LES ULIS;0911127F;COLLEGE MONDETOUR;public;91.8;30.9;124.1;100.9;105.9;144.1;109.3;115.8;136.1;104.5;109.1
6097.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91661;VILLEBON SUR YVETTE;0911335G;COLLEGE JULES VERNE;public;124.3;36.7;124.1;100.9;105.9;144.1;109.3;115.8;136.1;104.5;109.1
6136.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91315;ITTEVILLE;0912109Y;COLLEGE ROBERT DOISNEAU;public;121.4;31.3;124.1;100.9;105.9;144.1;109.3;115.8;136.1;104.5;109.1
6173.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92046;MALAKOFF;0921012A;COLLEGE PRIVE NOTRE DAME DE FRANCE;privé sous contrat;136.2;30.7;124.1;100.9;105.9;144.1;109.3;115.8;152.8;117.6;126.9
6175.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92063;RUEIL MALMAISON;0921018G;COLLEGE PRIVE NOTRE DAME;privé sous contrat;158.6;18.8;124.1;100.9;105.9;144.1;109.3;115.8;152.8;117.6;126.9
9810.0;2024-2025;17;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49125;DOUE EN ANJOU;0490023J;COLLEGE LUCIEN MILLET;public;94.2;29.8;125.1;100.9;106.1;117.5;102.8;109.1;115.5;100;107.7
6221.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92048;MEUDON;0921554P;COLLEGE BEL AIR;public;140.8;35.1;124.1;100.9;105.9;144.1;109.3;115.8;152.8;117.6;126.9
6222.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92050;NANTERRE;0921589C;COLLEGE EVARISTE GALOIS;public;81.4;27.1;124.1;100.9;105.9;144.1;109.3;115.8;152.8;117.6;126.9
9952.0;2024-2025;14;NORMANDIE;70;NORMANDIE;50;MANCHE;50487;SAINT JAMES;0501242D;COLLEGE LE CLOS TARDIF;public;91.4;28.9;125.1;100.9;106.1;119.6;99.3;103.3;111.4;99.7;102.8
9959.0;2024-2025;14;NORMANDIE;70;NORMANDIE;50;MANCHE;50002;AGNEAUX;0501701C;COLLEGE PRIVE INSTITUT SAINT LO;privé sous contrat;121.2;29.4;125.1;100.9;106.1;119.6;99.3;103.3;111.4;99.7;102.8
6379.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93066;SAINT DENIS;0931490P;COLLEGE LA COURTILLE;public;72.3;22.7;124.1;100.9;105.9;130.2;98.7;103;121.1;88.3;92.8
6391.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93010;BONDY;0931711E;COLLEGE JEAN RENOIR;public;85.7;28.6;124.1;100.9;105.9;130.2;98.7;103;121.1;88.3;92.8
9966.0;2024-2025;14;NORMANDIE;70;NORMANDIE;50;MANCHE;50129;CHERBOURG EN COTENTIN;0502008L;COLLEGE BUCAILLE CHARCOT;public;112.1;40.9;125.1;100.9;106.1;119.6;99.3;103.3;111.4;99.7;102.8
9993.0;2024-2025;06;GRAND EST;19;REIMS;51;MARNE;51649;VITRY LE FRANCOIS;0511144S;COLLEGE PRIVE SAINT JEAN BAPTISTE DE LA SALLE;privé sous contrat;112.9;28.5;125.1;100.9;106.1;119.6;94.3;99;122.6;97.1;102.6
6404.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93053;NOISY LE SEC;0931883S;COLLEGE RENE CASSIN;public;84;30.5;124.1;100.9;105.9;130.2;98.7;103;121.1;88.3;92.8
10034.0;2024-2025;06;GRAND EST;19;REIMS;52;HAUTE-MARNE;52405;LE MONTSAUGEONNAIS;0520026W;COLLEGE LES VIGNES DU CREY;public;108.3;30.3;125.1;100.9;106.1;119.6;94.3;99;111.9;92;94.8
6436.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;93;SEINE-SAINT-DENIS;93031;EPINAY SUR SEINE;0932860D;COLLEGE PRIVE REUSSITE EDUCATIVE VALEURS ET EPANOUISSEMENT;privé sous contrat;151.6;29.5;124.1;100.9;105.9;130.2;98.7;103;121.1;88.3;92.8
10043.0;2024-2025;06;GRAND EST;19;REIMS;52;HAUTE-MARNE;52121;CHAUMONT;0520733P;COLLEGE CAMILLE SAINT SAENS;public;109.3;32.3;125.1;100.9;106.1;119.6;94.3;99;111.9;92;94.8
6450.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94034;FRESNES;0940101Z;COLLEGE ANTOINE DE SAINT EXUPERY;public;121.2;37.1;124.1;100.9;105.9;130.2;98.7;103;138.2;105.3;110.5
6467.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94058;LE PERREUX SUR MARNE;0940788W;COLLEGE PIERRE BROSSOLETTE;public;130.8;36.2;124.1;100.9;105.9;130.2;98.7;103;138.2;105.3;110.5
10142.0;2024-2025;06;GRAND EST;12;NANCY-METZ;54;MEURTHE-ET-MOSELLE;54395;NANCY;0541501N;COLLEGE NIKI DE SAINT PHALLE;public;94.9;35.5;125.1;100.9;106.1;122.6;97.2;100.9;125.5;100.3;104.1
10202.0;2024-2025;03;BRETAGNE;14;RENNES;56;MORBIHAN;56057;LE FAOUET;0560010G;COLLEGE JEAN CORENTIN CARRE;public;94.2;28.9;125.1;100.9;106.1;116.9;105.9;110.7;112.7;104.2;108.6
6543.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94044;LIMEIL BREVANNES;0941603G;COLLEGE JANUSZ KORCZAK;public;88.8;30.5;124.1;100.9;105.9;130.2;98.7;103;138.2;105.3;110.5
10216.0;2024-2025;03;BRETAGNE;14;RENNES;56;MORBIHAN;56260;VANNES;0560050A;COLLEGE JULES SIMON;public;113.3;41.4;125.1;100.9;106.1;116.9;105.9;110.7;112.7;104.2;108.6
6562.0;2023-2024;10;ILE-DE-FRANCE;24;CRETEIL;94;VAL-DE-MARNE;94047;MANDRES LES ROSES;0942187S;COLLEGE SIMONE VEIL;public;120.2;31.1;124.1;100.9;105.9;130.2;98.7;103;138.2;105.3;110.5
6591.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95018;ARGENTEUIL;0950788R;COLLEGE PRIVE SAINTE GENEVIEVE;privé sous contrat;131.1;31.7;124.1;100.9;105.9;144.1;109.3;115.8;131;99.3;104
10270.0;2024-2025;03;BRETAGNE;14;RENNES;56;MORBIHAN;56166;PLOUAY;0561403W;COLLEGE PRIVE SAINT OUEN LASALLE;privé sous contrat;104.2;25.7;125.1;100.9;106.1;116.9;105.9;110.7;112.7;104.2;108.6
6675.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95489;PISCOP;0951817J;COLLEGE PRIVE LE LUAT;privé sous contrat;118.6;34.8;124.1;100.9;105.9;144.1;109.3;115.8;131;99.3;104
6680.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95371;MARLY LA VILLE;0951919V;COLLEGE FRANCOISE DOLTO;public;114.5;32;124.1;100.9;105.9;144.1;109.3;115.8;131;99.3;104
6693.0;2023-2024;10;ILE-DE-FRANCE;25;VERSAILLES;95;VAL-D'OISE;95658;VIGNY;0952080V;COLLEGE ROLAND VASSEUR;public;129.7;31.5;124.1;100.9;105.9;144.1;109.3;115.8;131;99.3;104
10360.0;2024-2025;06;GRAND EST;12;NANCY-METZ;57;MOSELLE;57631;SARREGUEMINES;0572587C;COLLEGE JEAN JAURES;public;84.8;30.2;125.1;100.9;106.1;122.6;97.2;100.9;124.1;95.4;99.8
6745.0;2023-2024;07;GUADELOUPE;32;GUADELOUPE;971;GUADELOUPE;97121;POINTE NOIRE;9710029E;COLLEGE COURBARIL;public;93.8;33.4;124.1;100.9;105.9;122.1;93.4;96.8;122.1;93.4;96.8
10431.0;2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;59;NORD;59170;DECHY;0590058T;COLLEGE PAUL LANGEVIN;public;81;24.4;125.1;100.9;106.1;119.9;91.7;99.5;120;92.8;101.7
10451.0;2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;59;NORD;59183;DUNKERQUE;0590179Z;COLLEGE PAUL MACHY;public;104.8;37.3;125.1;100.9;106.1;119.9;91.7;99.5;120;92.8;101.7
6819.0;2023-2024;12;MARTINIQUE;31;MARTINIQUE;972;MARTINIQUE;97227;SAINTE LUCE;9720449F;COLLEGE;public;100.6;32.8;124.1;100.9;105.9;126.3;95.6;101.3;126.3;95.6;101.3
10510.0;2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;59;NORD;59606;VALENCIENNES;0593155J;COLLEGE PRIVE SAINT JEAN BAPTISTE DE LA SALLE;privé sous contrat;120.3;32.6;125.1;100.9;106.1;119.9;91.7;99.5;120;92.8;101.7
6907.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97413;SAINT LEU;9740546A;COLLEGE MARCEL GOULETTE;public;92.4;35.7;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
6910.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97416;SAINT PIERRE;9740574F;COLLEGE PAUL HERMANN;public;70.7;25.2;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
6921.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97421;SALAZIE;9740651P;COLLEGE AUGUSTE LACAUSSADE;public;77.6;24.4;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
6953.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97418;SAINTE MARIE;9741323V;COLLEGE BEAUSEJOUR;public;82.6;29.7;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
10937.0;2024-2025;09;HAUTS-DE-FRANCE;09;LILLE;62;PAS-DE-CALAIS;62842;VENDIN LE VIEIL;0622792Y;COLLEGE BRACKE DESROUSSEAUX;public;93.1;28.8;125.1;100.9;106.1;119.9;91.7;99.5;119.3;90.1;95.5
10982.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;63;PUY-DE-DOME;63032;BEAUMONT;0630007R;COLLEGE MOLIERE;public;117.4;37.8;125.1;100.9;106.1;116.7;101.8;105.2;122.7;103.7;107.6
10985.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;63;PUY-DE-DOME;63246;MURAT LE QUAIRE;0630010U;COLLEGE MARCEL BONY;public;103.5;29.4;125.1;100.9;106.1;116.7;101.8;105.2;122.7;103.7;107.6
7016.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;01;AIN;01262;MONTLUEL;0010796K;COLLEGE EMILE CIZAIN;public;113.5;36.5;125.1;100.9;106.1;127.9;102.1;109.6;124.1;105.9;109.4
10994.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;63;PUY-DE-DOME;63258;OLLIERGUES;0630045G;COLLEGE ALEXANDRE VARENNE;public;106.2;34.7;125.1;100.9;106.1;116.7;101.8;105.2;122.7;103.7;107.6
11014.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;63;PUY-DE-DOME;63003;AMBERT;0631083K;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;108.6;24.4;125.1;100.9;106.1;116.7;101.8;105.2;122.7;103.7;107.6
11059.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;64;PYRENEES-ATLANTIQUES;64057;ARTHEZ DE BEARN;0640005H;COLLEGE CORISANDE D ANDOINS;public;105.7;29.9;125.1;100.9;106.1;126.3;105.8;109.9;122.1;108;112.9
11093.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;64;PYRENEES-ATLANTIQUES;64260;HENDAYE;0640151S;COLLEGE PRIVE GROUPE SCOLAIRE ST VINCENT;privé sous contrat;112.5;34.4;125.1;100.9;106.1;126.3;105.8;109.9;122.1;108;112.9
7112.0;2024-2025;09;HAUTS-DE-FRANCE;20;AMIENS;02;AISNE;02237;CRECY SUR SERRE;0021721K;COLLEGE CHARLES BRAZIER;public;96.3;29.3;125.1;100.9;106.1;121.9;95.1;99.7;114.9;90.5;93.6
11147.0;2024-2025;16;OCCITANIE;16;TOULOUSE;65;HAUTES-PYRENEES;65287;LOURES BAROUSSE;0650017R;COLLEGE DE LA BAROUSSE;public;107;34;125.1;100.9;106.1;124.6;107.2;110.4;111.7;102.6;104.7
7118.0;2024-2025;09;HAUTS-DE-FRANCE;20;AMIENS;02;AISNE;02810;VILLERS COTTERETS;0021989B;COLLEGE FRANCOIS 1ER;public;99.2;31.6;125.1;100.9;106.1;121.9;95.1;99.7;114.9;90.5;93.6
11234.0;2024-2025;06;GRAND EST;15;STRASBOURG;67;BAS-RHIN;67372;VAL DE MODER;0671598Y;COLLEGE VAL DE MODER;public;102.1;30.9;125.1;100.9;106.1;129;98.6;103.3;134.3;101;105.1
7134.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;03;ALLIER;03155;LURCY LEVIS;0030021G;COLLEGE ANDRE BOUTRY;public;91.4;26.6;125.1;100.9;106.1;116.7;101.8;105.2;118.6;97.2;99.8
7140.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;03;ALLIER;03195;NERIS LES BAINS;0030042E;COLLEGE FRANCOIS RABELAIS;public;110.2;31.4;125.1;100.9;106.1;116.7;101.8;105.2;118.6;97.2;99.8
7183.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;04;ALPES-DE-HAUTE-PROVENCE;04197;SAINTE TULLE;0040524Y;COLLEGE PIERRE GIRARDOT;public;111.8;34;125.1;100.9;106.1;124.3;99.7;104.7;124;105.6;107.3
7213.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;06;ALPES-MARITIMES;06163;TENDE;0060072W;COLLEGE JEAN BAPTISTE RUSCA;public;107.2;30.6;125.1;100.9;106.1;130.3;102.2;106.5;131.7;103.8;108.4
11449.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;69;RHONE;69388;LYON 8E ARRONDISSEMENT;0691669P;COLLEGE VICTOR GRIGNARD;public;87.5;26.3;125.1;100.9;106.1;127.9;102.1;109.6;134.5;102.4;112.9
11457.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;69;RHONE;69256;VAULX EN VELIN;0691793Z;COLLEGE JACQUES DUCLOS;public;81;26.8;125.1;100.9;106.1;127.9;102.1;109.6;134.5;102.4;112.9
